id,name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,availability_365,number_of_reviews,last_review
1006499184951656737,Studio 11,Ludwigsvorstadt-Isarvorstadt,48.136476581562405,11.560825046032726,Entire home/apt,259.0,1,326,3,2024-09-01
1006501260321783830,Apartent 8,Ludwigsvorstadt-Isarvorstadt,48.1364684,11.5606963,Entire home/apt,664.0,1,299,3,2024-11-14
1006508597615755555,Studio Glück,Ludwigsvorstadt-Isarvorstadt,48.13639387195232,11.5608508914142,Private room,261.0,1,320,1,2024-08-26
1008022837895747000,2.5 bright rooms apartment,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.09899,11.49884,Entire home/apt,62.0,31,90,0,
1008593780079004682,Quite Apartment with Garden,Neuhausen-Nymphenburg,48.15537007244693,11.51360600090718,Entire home/apt,81.0,1,74,19,2024-10-10
1009166652275635485,Deluxe Apartment mit Balkon am Olympiapark,Neuhausen-Nymphenburg,48.1654034,11.5338488,Entire home/apt,86.0,1,365,1,2024-08-25
1009202219978739834,Deluxe Apartment mit Balkon & Küche am Olympiapark,Neuhausen-Nymphenburg,48.1654034,11.5338488,Entire home/apt,76.0,1,365,2,2024-12-01
1010760867423516551,Private Room Big,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.09748924088533,11.49836211286474,Private room,100.0,20,270,0,
1012240767325998354,"Hideaway*
Exklusives Wohlfühlloft",Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.074241241734335,11.523710305920028,Entire home/apt,89.0,1,122,81,2024-11-30
1012945150255948677,Charmantes Dachgeschosszimmer,Neuhausen-Nymphenburg,48.15367,11.53933,Private room,95.0,2,263,4,2024-10-06
1014335978968146975,Homaris München Laim - Deluxe Apartment Balkon,Laim,48.13215,11.50238,Entire home/apt,156.0,1,329,23,2024-12-12
1014336217581501259,Homaris München Laim - Familienapartment,Laim,48.131466641375575,11.50088188917413,Entire home/apt,306.0,1,250,18,2024-11-03
1014336309027480198,Homaris München Laim - Apartment für 5 mit Balkon,Laim,48.1311828,11.501764,Entire home/apt,176.0,1,273,13,2024-11-09
1014336425926049826,Homaris München Laim - Apartment für 3 mit Balkon,Laim,48.13081093956394,11.500577702237054,Entire home/apt,143.0,1,329,37,2024-12-01
1014336533953598903,Homaris München Laim - Twin Apartment Balkon,Laim,48.1301866327177,11.5013882681943,Entire home/apt,130.0,1,303,5,2024-08-11
1014926050204297119,Munich Marienplatz Penthouse,Altstadt-Lehel,48.1378266,11.5734301,Entire home/apt,259.0,1,167,3,2023-12-15
1015659315008773637,Modern Private Room near Munich city center,Laim,48.14159,11.50263,Private room,51.0,1,132,60,2024-12-19
1015778485599549732,City Apartment Central Station,Ludwigsvorstadt-Isarvorstadt,48.1376883,11.5539154,Entire home/apt,91.0,1,60,15,2024-12-09
1017345960982308425,Charming Flat in City Center,Maxvorstadt,48.1465513,11.5769705,Entire home/apt,90.0,6,78,0,
1017783797726576556,Ruhig gelegene 1 Zimmer Wohnung nähe Isar,Untergiesing-Harlaching,48.10683522568623,11.566649244603898,Entire home/apt,75.0,2,75,13,2024-10-06
1017882524609145032,"Cozy, central room in Munich",Milbertshofen-Am Hart,48.1839,11.56865,Private room,45.0,2,12,23,2024-11-25
1017969455866526028,Schöne & ruhige Wohnung zentral gelegen,Obergiesing,48.11153,11.59333,Private room,90.0,1,67,3,2024-10-07
1018094894411249779,Flat in Schwabing-West,Schwabing-West,48.16276,11.56891,Entire home/apt,100.0,1,264,15,2024-12-22
1018189657107893166,Central cozy apartment with balcony,Neuhausen-Nymphenburg,48.15708,11.54726,Entire home/apt,120.0,10,18,6,2024-09-09
1048126433341903409,Das Highlight! Wohnung über dem Rattlesnake Saloon,Feldmoching-Hasenbergl,48.19914931915011,11.511316560208796,Private room,80.0,3,353,15,2024-09-23
1018597496248786292,Neubau 3 ZimmerSouterrainwohnung,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.09039963266151,11.520102195123457,Entire home/apt,392.0,1,44,11,2024-08-30
1020234632460438233,cozy apartment in MUC,Schwabing-West,48.16005,11.57119,Entire home/apt,65.0,1,57,11,2024-05-31
1020262959545286497,"Beautiful 1 room Studio, Altperlach, renovated",Ramersdorf-Perlach,48.10188,11.62989,Entire home/apt,50.0,30,148,2,2024-07-14
1020817019849531211,El K-moon à Munich,Milbertshofen-Am Hart,48.18324090525396,11.554122828092432,Private room,50.0,5,41,3,2024-10-01
1020914439991659370,Standard Studio  Mchn. Zentrum,Ludwigsvorstadt-Isarvorstadt,48.13536,11.56291,Entire home/apt,58.0,5,251,14,2024-12-17
1020938863899523980,Helles Zimmer in zentraler Lage,Laim,48.128701781430735,11.514845852383615,Private room,90.0,3,17,5,2024-10-05
1021484431589184647,"Cozy Apartment with balcony, Munich Olympiapark",Maxvorstadt,48.14415,11.56691,Entire home/apt,100.0,4,137,9,2024-12-20
1022517304046307216,Neubau Dachterrassenwohnung,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.09032,11.51872,Entire home/apt,398.0,1,89,3,2024-12-01
1023240321641190226,Your Cozy Home Away from Home,Berg am Laim,48.12972722614008,11.621821282306083,Entire home/apt,150.0,10,12,7,2024-09-29
1023986992334026212,Zimmer in München,Neuhausen-Nymphenburg,48.15730697460022,11.54849289876088,Private room,48.0,1,81,16,2024-07-30
1024024010593868657,"2,5 rooms - during European championship",Untergiesing-Harlaching,48.10420882984222,11.578383855521675,Entire home/apt,200.0,1,269,4,2024-09-27
1024490467811902870,Möblierte Zimmer GartenTerrasse,Tudering-Riem,48.1143175984105,11.661317087709904,Private room,55.0,1,359,42,2024-11-30
1024657987533321817,2  Rooms spacious Flat in City Center,Neuhausen-Nymphenburg,48.14718,11.53954,Entire home/apt,136.0,1,190,26,2024-12-08
1025462716783533408,Cosy room in Munich,Allach-Untermenzing,48.1778028152394,11.46737489891905,Private room,30.0,20,58,2,2023-12-30
1026113232821400976,Designer Maisonette Loft central Munich,Maxvorstadt,48.1507,11.55552,Entire home/apt,184.0,3,43,14,2024-11-24
1028309887079672072,155 m2 Luxuswohnung - Schwabing,Schwabing-West,48.1603481,11.5692643,Entire home/apt,254.0,5,20,4,2024-12-18
1028805556323984327,Balcony room in shared flat,Neuhausen-Nymphenburg,48.16059071671398,11.544215188573402,Private room,34.0,80,150,0,
1028843543263930075,Modern eingerichtetes Zimmer,Ramersdorf-Perlach,48.1134964,11.6269745,Private room,80.0,1,312,18,2024-10-26
1029601079096882191,Zimmer mit Bad in Altschwabing,Schwabing-Freimann,48.164035094231394,11.587618991674171,Private room,101.0,1,346,38,2024-12-06
1029795974507887413,Möbliertes 1-Zimmerapartment,Ramersdorf-Perlach,48.09953,11.64933,Private room,86.0,1,269,0,
1030313381616446489,Gemütliche Wohnung mit Balkon,Bogenhausen,48.1397,11.61815,Entire home/apt,100.0,1,132,10,2024-10-06
1030328034104444382,Bright StudioApartment near Park,Milbertshofen-Am Hart,48.1821523161218,11.546833765943736,Entire home/apt,81.0,1,56,11,2024-12-26
1031788646406542264,Loft am Marienplatz,Altstadt-Lehel,48.13705,11.57791,Entire home/apt,571.0,1,160,6,2024-10-03
1033075547892911039,LeNi Living - Riesig! Repräsentativ! Ruhig!,Maxvorstadt,48.1436964,11.5597145,Entire home/apt,600.0,2,165,71,2024-12-15
1033151267878824381,Private Apt (75m²) close to Allianz Arena,Milbertshofen-Am Hart,48.2121,11.5851,Entire home/apt,134.0,2,32,19,2024-09-02
1033926654600864056,Stylish accommodation in Munich,Untergiesing-Harlaching,48.1061505,11.5726703,Private room,206.0,3,88,5,2024-10-02
1034754829321065850,Cozy apartment in Neuhausen,Neuhausen-Nymphenburg,48.15499681378146,11.541923176897834,Entire home/apt,177.0,1,288,1,2024-06-10
1035589868528496680,nettes Zimmer nahe Stadtzentrum,Milbertshofen-Am Hart,48.18877696641904,11.562441140413286,Private room,65.0,3,89,3,2024-08-16
1037428612019225182,Zimmer in Traumwohnung im Zentrum,Ludwigsvorstadt-Isarvorstadt,48.12875348785395,11.556441937488987,Private room,132.0,2,260,42,2024-12-01
1037431835237544574,"Traumwohnung, Zentrum",Ludwigsvorstadt-Isarvorstadt,48.12892,11.55458,Entire home/apt,265.0,7,117,0,
1038208168118431016,Panoramablick über den Dächern Münchens,Schwabing-West,48.17399,11.5668,Entire home/apt,77.0,60,173,0,
1038446021536778247,Premium located designer apartment in city center,Ludwigsvorstadt-Isarvorstadt,48.131,11.56692,Entire home/apt,493.0,2,62,38,2024-12-15
1038920408619984605,Einzel- / Doppelzimmer,Feldmoching-Hasenbergl,48.20222639603609,11.545719311544044,Private room,92.0,1,133,1,2024-08-19
1038920931593006997,Einzel- / Doppelzimmer,Feldmoching-Hasenbergl,48.20177637464694,11.547002428899397,Private room,92.0,1,112,1,2024-01-21
1038963486036909898,Einzel- / Doppelzimmer,Feldmoching-Hasenbergl,48.20226290121372,11.545769741651464,Private room,92.0,1,112,1,2024-08-23
1038967843074691643,Einzel- / Doppelzimmer,Feldmoching-Hasenbergl,48.20113446506,11.545047063724128,Private room,92.0,1,108,21,2024-12-09
1038969680240860989,Einzel- / Doppelzimmer,Feldmoching-Hasenbergl,48.20234824513811,11.547010921297474,Private room,92.0,1,111,4,2024-08-18
1038974336208842289,Familienzimmer,Feldmoching-Hasenbergl,48.2003,11.54674,Private room,150.0,1,107,16,2024-10-27
1038991274359676435,Vierbettzimmer mit Bad,Feldmoching-Hasenbergl,48.20135010000001,11.5461764,Private room,167.0,1,112,1,2024-01-01
1039007525778382979,Familienzimmer mit 2 Stockbetten,Feldmoching-Hasenbergl,48.20105,11.54706,Private room,167.0,1,112,8,2024-09-09
1039031757886666389,Vierbettzimmer mit Bad,Feldmoching-Hasenbergl,48.20045,11.54522,Private room,167.0,1,111,17,2024-12-07
1039034317470705063,Vierbettzimmer mit Bad,Feldmoching-Hasenbergl,48.20015,11.54644,Private room,167.0,1,112,9,2024-12-08
1039036953897754764,Vierbettzimmer mit Bad,Feldmoching-Hasenbergl,48.20204,11.54721,Private room,167.0,1,112,2,2024-07-28
1039038540636705155,Extremely Central Apartment in Marienplatz!,Altstadt-Lehel,48.1355811,11.5801375,Entire home/apt,250.0,1,78,16,2024-09-29
1039039654749161790,Vierbettzimmer mit Bad,Feldmoching-Hasenbergl,48.20069362760808,11.546858259507264,Private room,167.0,1,112,4,2024-10-26
1039682933545472125,Luxurious large Home + Pool + Garden + Koi Pond,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.08849287461055,11.520683684283805,Entire home/apt,1857.0,1,364,3,2024-09-22
1039831432041870971,Stadtwohnung am Viktualienmarkt,Altstadt-Lehel,48.13396155628027,11.574989518921337,Entire home/apt,357.0,3,119,8,2024-11-13
1040395890908815584,Private Large Room in Center of Munich,Berg am Laim,48.1316397,11.6420754,Private room,68.0,2,246,40,2024-12-23
1040519503057245579,Helle Wohnung mit Balkon,Milbertshofen-Am Hart,48.1808383,11.5690777,Entire home/apt,288.0,7,256,2,2024-09-29
1040678980734627697,Kleines Apartment mit Terasse.,Untergiesing-Harlaching,48.10621,11.5701,Entire home/apt,65.0,1,43,52,2024-12-13
1041368378397036860,"Room in sunny, cozy Appartement, close to City",Au-Haidhausen,48.13802,11.60686,Private room,250.0,1,179,2,2024-06-23
1042850745156489494,Urban Living am Olympiapark,Schwabing-West,48.1585355203027,11.556381414914226,Entire home/apt,104.0,1,0,9,2024-12-06
1043382841388323847,Beautiful rooftop room,Milbertshofen-Am Hart,48.18183,11.58158,Private room,74.0,3,210,8,2024-10-20
1043955029773530869,"Spacious, cozy & quite apartment near Messe munich",Bogenhausen,48.14013,11.64363,Entire home/apt,170.0,1,265,11,2024-10-10
1045010096378147469,Zimmer mit Seeblick,Feldmoching-Hasenbergl,48.199791,11.5374941,Private room,60.0,1,267,17,2024-10-09
1045065312764707994,"Ruhige, stilvolle 
Stadtwohnung",Bogenhausen,48.1502571,11.6267616,Entire home/apt,135.0,2,356,13,2024-09-02
1045118895938544743,Einzelzimmer apartment Viktualenmarkt zentrum,Altstadt-Lehel,48.13562,11.57967,Entire home/apt,148.0,2,193,44,2024-12-24
1045719001803819358,Gemütliche 2 Zimmer Wohnung,Au-Haidhausen,48.13354,11.59401,Entire home/apt,103.0,5,184,13,2024-06-23
1046782719908151571,Elegante Wohnung in Bogenhausen,Bogenhausen,48.1506007,11.6014727,Entire home/apt,140.0,2,77,0,
1046852664444407408,Modern and Stylish Design Studio,Untergiesing-Harlaching,48.0936334191305,11.58322423696518,Entire home/apt,179.0,3,34,3,2024-03-31
1046906821446693199,Central Munich Studio,Maxvorstadt,48.15126222056252,11.57418590843826,Entire home/apt,48.0,10,146,0,
1047195823379020821,Luxuriöse Wohnung im Lehel,Altstadt-Lehel,48.1409517,11.5854033,Entire home/apt,190.0,7,93,5,2024-10-04
1048432748856344769,Cozy room in a great location!,Schwanthalerhöhe,48.133497535946574,11.543208596811414,Private room,50.0,2,200,6,2024-05-17
1048677632268055481,Wohnung in Maxvorstadt,Maxvorstadt,48.1536677522125,11.565557795081482,Entire home/apt,180.0,3,58,0,
1048997229024770455,90m2 für bis zu 12 Personen - München Innenstadt,Ludwigsvorstadt-Isarvorstadt,48.1247524,11.5560812,Entire home/apt,186.0,1,271,30,2024-12-10
1049015389321935404,Styles Hotel München Messe,Bogenhausen,48.138735,11.6473179,Private room,97.0,1,0,0,
1049074711495348717,Sonniges Zimmer zentral & ruhig,Au-Haidhausen,48.13438,11.595,Private room,70.0,1,1,1,2024-12-22
1049229830527536083,Balkonzimmer in Wohngemeinschaft,Moosach,48.17577128007754,11.528252838183231,Private room,28.0,90,240,1,2024-06-01
1049447259643519708,Private Bedroom close to Allianz Arena,Milbertshofen-Am Hart,48.21356120801332,11.58712024694669,Private room,45.0,1,206,59,2024-12-08
1051319598138412176,Direct in the city and silent,Au-Haidhausen,48.13067972980407,11.605008331338146,Entire home/apt,85.0,3,70,19,2024-11-10
1051680371714755127,Ferienwohnung München,Ramersdorf-Perlach,48.10745,11.599,Entire home/apt,113.0,1,197,0,
1052106971894282009,Vermietet wird die Wohnung wegen ein Außendienst,Schwabing-Freimann,48.17955064168555,11.600002047191042,Entire home/apt,100.0,1,269,0,
1052732745430073822,Quiet Designer Studio - Munich french quater,Au-Haidhausen,48.13015784693823,11.602907352204,Entire home/apt,139.0,1,64,11,2024-12-04
1052856769192513660,"Wunderschöne 2,5 Zi. DG-Whg Schwabing, Balkon S.",Schwabing-Freimann,48.17181423527352,11.598051823675632,Entire home/apt,88.0,8,267,1,2024-12-01
1053455507021599194,München zentral und gemütlich,Schwanthalerhöhe,48.1293142,11.5436655,Entire home/apt,1750.0,2,203,3,2024-10-06
1054285444394009534,helles Zimmer in ruhiger Lage,Allach-Untermenzing,48.17921490708652,11.461753504319171,Private room,45.0,2,209,42,2024-12-12
1054288573286228666,the cute and central room,Maxvorstadt,48.146565200084986,11.57559265264281,Private room,60.0,1,0,0,
1054392958527752832,Business style and central,Maxvorstadt,48.156282642285525,11.562116761537492,Entire home/apt,97.0,3,59,21,2024-12-09
1055512258917409237,"Nice room, very quiet location",Untergiesing-Harlaching,48.10243,11.55606,Private room,75.0,2,87,3,2024-08-11
1056291607005243622,Schöne Altbauwohnung zur Zwischenmiete (Jan.-Mär.),Laim,48.13919,11.51733,Entire home/apt,85.0,3,198,0,
1057164566217648191,The Base Studio Apartment,Feldmoching-Hasenbergl,48.1944835,11.5647174,Entire home/apt,70.0,7,0,6,2024-11-15
1057628555659620849,Bright apartment with terrace,Aubing-Lochhausen-Langwied,48.15505694511315,11.42529036004093,Entire home/apt,78.0,14,28,4,2024-11-17
1057949217703853775,Licht & Leichtigkeit in München,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.08987,11.52105,Private room,55.0,1,177,2,2024-11-28
1058117052588064267,Centralized stylish studio!,Altstadt-Lehel,48.13667,11.57149,Entire home/apt,174.0,2,166,43,2024-12-21
1059249577602839504,"Moderne Wohnung im DG, neben S-Bahn",Berg am Laim,48.13189,11.62959,Entire home/apt,200.0,2,172,0,
1060142489827047490,Stylish 2 bedroom apartment,Ludwigsvorstadt-Isarvorstadt,48.12387854489769,11.56861067156622,Entire home/apt,165.0,12,362,0,
1060269867730318581,Luxury 3BR Loft Apartment in City Centre,Neuhausen-Nymphenburg,48.14407,11.54004,Entire home/apt,595.0,4,256,13,2024-11-15
1060855156868193966,Ruhig und zentral - dein Zuhause,Schwabing-West,48.1679,11.57869,Entire home/apt,80.0,1,175,0,
1061473175931735296,Heart of Glockenbackviertel,Ludwigsvorstadt-Isarvorstadt,48.1287482,11.5724437,Entire home/apt,180.0,7,231,5,2024-12-23
1061666236139280662,Apartment 20 min Center,Sendling-Westpark,48.11955,11.53161,Entire home/apt,70.0,25,3,7,2024-11-11
1062272075142645628,"Cozy room, central and close to river",Ludwigsvorstadt-Isarvorstadt,48.12505840557578,11.559488121441468,Private room,68.0,3,167,4,2024-08-16
1062949089620241099,Zentrale 150m² rooftop Penthouse,Au-Haidhausen,48.1257572,11.5904951,Entire home/apt,850.0,1,270,1,2024-05-15
1063776450958027140,"Gemütlich,Künstlerisch,Stilvoll",Ramersdorf-Perlach,48.1055248409243,11.607369147241116,Entire home/apt,67.0,30,362,7,2024-11-10
1064444630102199400,Cozy and Quiet,Moosach,48.18518206914892,11.523648578462996,Entire home/apt,99.0,1,268,14,2024-09-29
1064512940553573878,94m2 Wohnung Glockenbachviertel,Ludwigsvorstadt-Isarvorstadt,48.12539,11.57065,Entire home/apt,400.0,3,149,3,2024-10-06
1064535835045450267,Über der Isarvorstadt,Ludwigsvorstadt-Isarvorstadt,48.12652943377701,11.55111354105345,Entire home/apt,130.0,360,271,13,2024-09-01
1065292400935613890,Quit & cozy / zentral & ruhig,Schwabing-West,48.16928322102178,11.576913998020888,Private room,106.0,2,175,1,2024-02-08
1065311591673075832,Helle Wohnung im Glockenbach,Ludwigsvorstadt-Isarvorstadt,48.12400479999999,11.5672991,Private room,70.0,1,84,17,2024-12-04
1065365098443423378,Calm charming 1920s apartment,Maxvorstadt,48.15289410735909,11.552244055315816,Entire home/apt,140.0,29,164,1,2024-05-23
1065795404474793898,Top Zentral im wunderschönen Glockenbachviertel,Ludwigsvorstadt-Isarvorstadt,48.1304653198178,11.570133045315742,Entire home/apt,145.0,3,70,10,2024-09-21
1066043118686737429,Ruhige Wohnung in zentraler Lage,Ludwigsvorstadt-Isarvorstadt,48.1313563,11.5548452,Entire home/apt,121.0,2,203,3,2024-09-07
1066078281576728077,ruhiges zentral gelegenes Apartment mit Westbalkon,Ramersdorf-Perlach,48.11508391142569,11.60089271585936,Entire home/apt,109.0,60,99,18,2024-12-22
1066115521508971552,1-Zimmerwohnung mit Balkon,Schwabing-West,48.16393455913454,11.56860939479357,Entire home/apt,92.0,1,152,1,2024-09-14
1066231181873060183,Eigenes Zimmer in zentraler Lage,Neuhausen-Nymphenburg,48.14731344176047,11.528572797726296,Private room,50.0,5,124,23,2024-11-21
1068002673032002330,Einzelzimmer in Harlaching,Untergiesing-Harlaching,48.08755015316765,11.55892988579377,Private room,45.0,1,268,1,2024-02-21
1068218247042671770,Design Apartment Olympiapark,Schwabing-West,48.17242,11.5617,Entire home/apt,70.0,4,10,4,2024-10-02
1068668514690800139,Schöne 3 Zimmer im Süden Münchens,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.08532903077701,11.518455052139243,Entire home/apt,111.0,2,102,18,2024-10-31
